patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US322A,1837-07-31 00:00:00,The tikes of wheels and otheb articles ,"['The', 'tikes', 'of', 'wheels', 'and', 'otheb', 'articles']","[('The', 'DT'), ('tikes', 'NNS'), ('of', 'IN'), ('wheels', 'NNS'), ('and', 'CC'), ('otheb', 'NN'), ('articles', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,7,0,1
US502A,1837-12-07 00:00:00,Through trees ,"['Through', 'trees']","[('Through', 'IN'), ('trees', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US669A,1838-04-02 00:00:00,In the manufacture of gunpowder ,"['In', 'the', 'manufacture', 'of', 'gunpowder']","[('In', 'IN'), ('the', 'DT'), ('manufacture', 'NN'), ('of', 'IN'), ('gunpowder', 'NN')]",0,"['ADP', 'DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,5,0,1
US788A,1838-06-19 00:00:00,And mode oe ,"['And', 'mode', 'oe']","[('And', 'CC'), ('mode', 'NN'), ('oe', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US802A,1838-06-23 00:00:00,The horse-power for driving machinery ,"['The', 'horse-power', 'for', 'driving', 'machinery']","[('The', 'DT'), ('horse-power', 'NN'), ('for', 'IN'), ('driving', 'VBG'), ('machinery', 'NN')]",0,"['DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],0,0,7,0,1
US857A,1838-07-26 00:00:00,of greene ,"['of', 'greene']","[('of', 'IN'), ('greene', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US1016A,1838-11-25 00:00:00,And major algar ,"['And', 'major', 'algar']","[('And', 'CC'), ('major', 'JJ'), ('algar', 'NN')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US1069A,1839-01-16 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US1305A,1839-08-29 00:00:00,For drilling- metallic and other substances ,"['For', 'drilling-', 'metallic', 'and', 'other', 'substances']","[('For', 'IN'), ('drilling-', 'JJ'), ('metallic', 'NN'), ('and', 'CC'), ('other', 'JJ'), ('substances', 'NNS')]",0,"['ADP', 'ADJ', 'ADJ', 'CCONJ', 'ADJ', 'NOUN']",[],0,0,6,0,1
US1459A,1839-12-31 00:00:00,Of pro ,"['Of', 'pro']","[('Of', 'IN'), ('pro', 'JJ')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US1617A,1840-05-25 00:00:00,of baltimoee ,"['of', 'baltimoee']","[('of', 'IN'), ('baltimoee', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US1665A,1840-07-01 00:00:00,And wm ,"['And', 'wm']","[('And', 'CC'), ('wm', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US1666A,1840-07-01 00:00:00,For railroad and other carriages ,"['For', 'railroad', 'and', 'other', 'carriages']","[('For', 'IN'), ('railroad', 'NN'), ('and', 'CC'), ('other', 'JJ'), ('carriages', 'NNS')]",0,"['ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],0,0,5,0,1
US1756A,1840-09-02 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US1829A,1840-10-16 00:00:00,And chiming staves ,"['And', 'chiming', 'staves']","[('And', 'CC'), ('chiming', 'VBG'), ('staves', 'NNS')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US1901A,1840-12-14 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US1950A,1841-01-25 00:00:00,The steam-valves op steam-engines when the steam is ,"['The', 'steam-valves', 'op', 'steam-engines', 'when', 'the', 'steam', 'is']","[('The', 'DT'), ('steam-valves', 'JJ'), ('op', 'NN'), ('steam-engines', 'NNS'), ('when', 'WRB'), ('the', 'DT'), ('steam', 'NN'), ('is', 'VBZ')]",0,"['DET', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'AUX']",[],0,0,12,0,1
US2017A,1841-03-26 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US2040A,1841-04-10 00:00:00,And rufus ,"['And', 'rufus']","[('And', 'CC'), ('rufus', 'VB')]",0,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US2083A,1841-05-06 00:00:00,And cleaning out docks ,"['And', 'cleaning', 'out', 'docks']","[('And', 'CC'), ('cleaning', 'VBG'), ('out', 'RP'), ('docks', 'NNS')]",0,"['CCONJ', 'VERB', 'ADP', 'NOUN']",[],0,0,4,0,1
US2271A,1841-09-30 00:00:00,And alfred b ,"['And', 'alfred', 'b']","[('And', 'CC'), ('alfred', 'VBD'), ('b', 'NN')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US2361A,1841-11-16 00:00:00,And jno ,"['And', 'jno']","[('And', 'CC'), ('jno', 'NN')]",0,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US2485A,1842-03-09 00:00:00,Of rotary engines to be propelled by eithee water or steam ,"['Of', 'rotary', 'engines', 'to', 'be', 'propelled', 'by', 'eithee', 'water', 'or', 'steam']","[('Of', 'IN'), ('rotary', 'JJ'), ('engines', 'NNS'), ('to', 'TO'), ('be', 'VB'), ('propelled', 'VBN'), ('by', 'IN'), ('eithee', 'JJ'), ('water', 'NN'), ('or', 'CC'), ('steam', 'NN')]",0,"['ADP', 'ADJ', 'NOUN', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,11,0,1
US2521A,1842-03-28 00:00:00,And in the construction of insulated conductors ,"['And', 'in', 'the', 'construction', 'of', 'insulated', 'conductors']","[('And', 'CC'), ('in', 'IN'), ('the', 'DT'), ('construction', 'NN'), ('of', 'IN'), ('insulated', 'JJ'), ('conductors', 'NNS')]",0,"['CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,7,0,1
US2533A,1842-04-01 00:00:00,Navigating- and propelling ,"['Navigating-', 'and', 'propelling']","[('Navigating-', 'NNP'), ('and', 'CC'), ('propelling', 'VBG')]",1,"['ADP', 'CCONJ', 'VERB']",[],0,0,3,0,1
US2598A,1842-04-30 00:00:00,Of puopezmwgr boats ,"['Of', 'puopezmwgr', 'boats']","[('Of', 'IN'), ('puopezmwgr', 'NN'), ('boats', 'NNS')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US2615A,1842-05-07 00:00:00,Of arranging the saw-gates and fender-posts of sawmills ,"['Of', 'arranging', 'the', 'saw-gates', 'and', 'fender-posts', 'of', 'sawmills']","[('Of', 'IN'), ('arranging', 'VBG'), ('the', 'DT'), ('saw-gates', 'NNS'), ('and', 'CC'), ('fender-posts', 'NNS'), ('of', 'IN'), ('sawmills', 'NNS')]",0,"['ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN']",[],0,0,12,0,1
US2651A,1842-05-28 00:00:00,Of constructing brushes for dressing- warps ,"['Of', 'constructing', 'brushes', 'for', 'dressing-', 'warps']","[('Of', 'IN'), ('constructing', 'VBG'), ('brushes', 'NNS'), ('for', 'IN'), ('dressing-', 'JJ'), ('warps', 'NN')]",0,"['ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,6,0,1
US2673A,1842-06-18 00:00:00,Of begrttlating the drag of yabjst in the operation of spinning ,"['Of', 'begrttlating', 'the', 'drag', 'of', 'yabjst', 'in', 'the', 'operation', 'of', 'spinning']","[('Of', 'IN'), ('begrttlating', 'VBG'), ('the', 'DT'), ('drag', 'NN'), ('of', 'IN'), ('yabjst', 'NN'), ('in', 'IN'), ('the', 'DT'), ('operation', 'NN'), ('of', 'IN'), ('spinning', 'VBG')]",0,"['ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB']",[],0,0,11,0,1
US2699A,1842-07-02 00:00:00,With elievated ovem ,"['With', 'elievated', 'ovem']","[('With', 'IN'), ('elievated', 'VBN'), ('ovem', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US2740A,1842-07-28 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US2868A,1842-12-05 00:00:00,By machinery ,"['By', 'machinery']","[('By', 'IN'), ('machinery', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US3029A,1843-04-06 00:00:00,Or shaving the heads q ,"['Or', 'shaving', 'the', 'heads', 'q']","[('Or', 'CC'), ('shaving', 'VBG'), ('the', 'DT'), ('heads', 'NNS'), ('q', 'VBP')]",0,"['CCONJ', 'VERB', 'DET', 'NOUN', 'X']",[],0,0,5,0,1
US3189A,1843-07-20 00:00:00,And closing valves oe steam-engines ,"['And', 'closing', 'valves', 'oe', 'steam-engines']","[('And', 'CC'), ('closing', 'NN'), ('valves', 'NNS'), ('oe', 'VBP'), ('steam-engines', 'NNS')]",0,"['CCONJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,7,0,1
US3200A,1843-07-28 00:00:00,Of cowstbttctingi- steam-boilers ,"['Of', 'cowstbttctingi-', 'steam-boilers']","[('Of', 'IN'), ('cowstbttctingi-', 'JJ'), ('steam-boilers', 'NNS')]",0,"['ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,5,0,1
US3294A,1843-10-06 00:00:00,And lazabus b ,"['And', 'lazabus', 'b']","[('And', 'CC'), ('lazabus', 'NN'), ('b', 'NN')]",0,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,0,1
US3377A,1843-12-15 00:00:00,And edwd ,"['And', 'edwd']","[('And', 'CC'), ('edwd', 'VB')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US3421A,1844-01-31 00:00:00,w waterman ,"['w', 'waterman']","[('w', 'NN'), ('waterman', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US3460A,1844-02-28 00:00:00,of schenectadi  ,"['of', 'schenectadi']","[('of', 'IN'), ('schenectadi', 'NN')]",0,"['ADP', 'NOUN', 'SPACE']",[],0,0,3,0,1
US3523A,1844-04-04 00:00:00,And caleb ,"['And', 'caleb']","[('And', 'CC'), ('caleb', 'NN')]",0,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US3610A,1844-06-05 00:00:00,And thos ,"['And', 'thos']","[('And', 'CC'), ('thos', 'NN')]",0,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US3698A,1844-08-10 00:00:00,a tptt c x     ip ,"['a', 'tptt', 'c', 'x', 'ip']","[('a', 'DT'), ('tptt', 'JJ'), ('c', 'NN'), ('x', 'NNP'), ('ip', 'NN')]",1,"['DET', 'NOUN', 'NOUN', 'PUNCT', 'SPACE', 'NOUN']",[],0,0,6,0,1
US3742A,1844-09-14 00:00:00,Of kidderminster ,"['Of', 'kidderminster']","[('Of', 'IN'), ('kidderminster', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US4124A,1845-07-26 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US4356A,1846-01-15 00:00:00,A horace h ,"['A', 'horace', 'h']","[('A', 'DT'), ('horace', 'NN'), ('h', 'NN')]",0,"['DET', 'NOUN', 'NOUN']",[],0,0,3,0,1
US4378A,1846-02-10 00:00:00,of lockport ,"['of', 'lockport']","[('of', 'IN'), ('lockport', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US4556A,1846-06-06 00:00:00,of chelmsford ,"['of', 'chelmsford']","[('of', 'IN'), ('chelmsford', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US4814A,1846-10-14 00:00:00,A brush trimmer ,"['A', 'brush', 'trimmer']","[('A', 'DT'), ('brush', 'NN'), ('trimmer', 'NN')]",0,"['DET', 'NOUN', 'NOUN']",[],0,0,3,0,1
US4895A,1846-12-17 00:00:00,And bernice s ,"['And', 'bernice', 's']","[('And', 'CC'), ('bernice', 'NN'), ('s', 'NN')]",0,"['CCONJ', 'NOUN', 'VERB']",[],0,0,3,0,1
US5043A,1847-03-27 00:00:00,The graphic ,"['The', 'graphic']","[('The', 'DT'), ('graphic', 'JJ')]",0,"['DET', 'NOUN']",[],0,0,2,0,1
US5095A,1847-05-01 00:00:00,Of albany ,"['Of', 'albany']","[('Of', 'IN'), ('albany', 'NN')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US5193A,1847-07-17 00:00:00,The timbers of vessels ,"['The', 'timbers', 'of', 'vessels']","[('The', 'DT'), ('timbers', 'NNS'), ('of', 'IN'), ('vessels', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,4,0,1
US5197A,1847-07-24 00:00:00,Or paring ,"['Or', 'paring']","[('Or', 'CC'), ('paring', 'VBG')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US5475A,1848-03-14 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US5515A,1848-04-18 00:00:00,Spring- fob closing doors ,"['Spring-', 'fob', 'closing', 'doors']","[('Spring-', 'JJ'), ('fob', 'NN'), ('closing', 'NN'), ('doors', 'NNS')]",0,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,4,0,1
US5543A,1848-05-02 00:00:00,of jbesey city ,"['of', 'jbesey', 'city']","[('of', 'IN'), ('jbesey', 'NN'), ('city', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US6265A,1849-04-03 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US6302A,1849-04-10 00:00:00,of new yoke ,"['of', 'new', 'yoke']","[('of', 'IN'), ('new', 'JJ'), ('yoke', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US6303A,1849-04-10 00:00:00,And benjamin hallowell ,"['And', 'benjamin', 'hallowell']","[('And', 'CC'), ('benjamin', 'NN'), ('hallowell', 'NN')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US6325A,1849-04-17 00:00:00,And ephm ,"['And', 'ephm']","[('And', 'CC'), ('ephm', 'VB')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US6398A,1849-04-24 00:00:00,of greenfield ,"['of', 'greenfield']","[('of', 'IN'), ('greenfield', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US6421A,1849-05-08 00:00:00,And ezra whitman ,"['And', 'ezra', 'whitman']","[('And', 'CC'), ('ezra', 'VB'), ('whitman', 'NN')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US6619A,1849-07-31 00:00:00,And slicing ,"['And', 'slicing']","[('And', 'CC'), ('slicing', 'VBG')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US6810A,1849-10-23 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US7104A,1850-02-19 00:00:00,By allen r ,"['By', 'allen', 'r']","[('By', 'IN'), ('allen', 'NNS'), ('r', 'NN')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US7203A,1850-03-19 00:00:00,Of pro ,"['Of', 'pro']","[('Of', 'IN'), ('pro', 'JJ')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US7311A,1850-04-23 00:00:00,Turning- a peculiar ,"['Turning-', 'a', 'peculiar']","[('Turning-', 'CD'), ('a', 'DT'), ('peculiar', 'NN')]",0,"['ADP', 'DET', 'ADJ']",[],0,0,3,0,1
US7329A,1850-04-30 00:00:00,Boasting- coffee ,"['Boasting-', 'coffee']","[('Boasting-', 'JJ'), ('coffee', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US7417A,1850-06-04 00:00:00,Of woonsooket ,"['Of', 'woonsooket']","[('Of', 'IN'), ('woonsooket', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US7793A,1850-11-26 00:00:00,And chas ,"['And', 'chas']","[('And', 'CC'), ('chas', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US7991A,1851-03-18 00:00:00,Of beehives ,"['Of', 'beehives']","[('Of', 'IN'), ('beehives', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US8451A,1851-10-21 00:00:00,Of railroad-cars ,"['Of', 'railroad-cars']","[('Of', 'IN'), ('railroad-cars', 'NNS')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US8710A,1852-02-03 00:00:00,Of railroad-oaks ,"['Of', 'railroad-oaks']","[('Of', 'IN'), ('railroad-oaks', 'NNS')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US8785A,1852-03-02 00:00:00,And edwd ,"['And', 'edwd']","[('And', 'CC'), ('edwd', 'VB')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US8819A,1852-03-23 00:00:00,of greentown ,"['of', 'greentown']","[('of', 'IN'), ('greentown', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US8861A,1852-04-06 00:00:00,of cheshire ,"['of', 'cheshire']","[('of', 'IN'), ('cheshire', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US8938A,1852-05-11 00:00:00,Of brushes ,"['Of', 'brushes']","[('Of', 'IN'), ('brushes', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US8988A,1852-06-01 00:00:00,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US9025A,1852-06-15 00:00:00,And chas ,"['And', 'chas']","[('And', 'CC'), ('chas', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US9086A,1852-06-29 00:00:00,And wm ,"['And', 'wm']","[('And', 'CC'), ('wm', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US9253A,1852-09-07 00:00:00,And harvey allen ,"['And', 'harvey', 'allen']","[('And', 'CC'), ('harvey', 'VB'), ('allen', 'NN')]",0,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,0,1
US9388A,1852-11-09 00:00:00,And obed king and ezra king ,"['And', 'obed', 'king', 'and', 'ezra', 'king']","[('And', 'CC'), ('obed', 'MD'), ('king', 'VB'), ('and', 'CC'), ('ezra', 'VB'), ('king', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",[],0,0,6,0,1
US9713A,1853-05-10 00:00:00,And controlling the rudders oe steam vessels ,"['And', 'controlling', 'the', 'rudders', 'oe', 'steam', 'vessels']","[('And', 'CC'), ('controlling', 'VBG'), ('the', 'DT'), ('rudders', 'NNS'), ('oe', 'VBP'), ('steam', 'NN'), ('vessels', 'NNS')]",0,"['CCONJ', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'NOUN']",[],0,0,7,0,1
US9776A,1853-06-07 00:00:00,And henry a ,"['And', 'henry', 'a']","[('And', 'CC'), ('henry', 'VB'), ('a', 'DT')]",0,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US10113A,1853-10-11,of fayetteville ,"['of', 'fayetteville']","[('of', 'IN'), ('fayetteville', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US10131A,1853-10-18,And geo ,"['And', 'geo']","[('And', 'CC'), ('geo', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US10336A,1853-12-20,d homergul ,"['d', 'homergul']","[('d', 'NN'), ('homergul', 'NN')]",0,"['DET', 'NOUN']",[],0,0,2,0,1
US10360A,1854-01-03,Of wagon s ,"['Of', 'wagon', 's']","[('Of', 'IN'), ('wagon', 'NN'), ('s', 'NN')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US10482A,1854-01-31,Of sheet-iron ,"['Of', 'sheet-iron']","[('Of', 'IN'), ('sheet-iron', 'NN')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US10483A,1854-01-31,Of pbintihg-blocks ,"['Of', 'pbintihg-blocks']","[('Of', 'IN'), ('pbintihg-blocks', 'NNS')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US10983A,1854-05-30,The disks and bims oe car-wheels ,"['The', 'disks', 'and', 'bims', 'oe', 'car-wheels']","[('The', 'DT'), ('disks', 'NNS'), ('and', 'CC'), ('bims', 'NNS'), ('oe', 'VBP'), ('car-wheels', 'NNS')]",0,"['DET', 'NOUN', 'CCONJ', 'NOUN', 'X', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,8,0,1
US11210A,1854-07-04,of pitts burg ,"['of', 'pitts', 'burg']","[('of', 'IN'), ('pitts', 'NNS'), ('burg', 'NNS')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US11225A,1854-07-04,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US11251A,1854-07-11,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US11364A,1854-07-25,of salem ,"['of', 'salem']","[('of', 'IN'), ('salem', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US11478A,1854-08-08,of dansyrlle ,"['of', 'dansyrlle']","[('of', 'IN'), ('dansyrlle', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US11842A,1854-10-24,And belated devices ,"['And', 'belated', 'devices']","[('And', 'CC'), ('belated', 'VBD'), ('devices', 'NNS')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US11914A,1854-11-07,Of hannibal ,"['Of', 'hannibal']","[('Of', 'IN'), ('hannibal', 'NN')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US11984A,1854-11-21,of dubtjqtje ,"['of', 'dubtjqtje']","[('of', 'IN'), ('dubtjqtje', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US12103A,1854-12-19,of fort edwahb ,"['of', 'fort', 'edwahb']","[('of', 'IN'), ('fort', 'NN'), ('edwahb', 'NN')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US12162A,1855-01-02,The knife in planing-machines ,"['The', 'knife', 'in', 'planing-machines']","[('The', 'DT'), ('knife', 'NN'), ('in', 'IN'), ('planing-machines', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,6,0,1
US12264A,1855-01-16,Of por ,"['Of', 'por']","[('Of', 'IN'), ('por', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US12439A,1855-02-27,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US12527A,1855-03-13,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US12563A,1855-03-20,And tenoning machine ,"['And', 'tenoning', 'machine']","[('And', 'CC'), ('tenoning', 'VBG'), ('machine', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US12616A,1855-04-03,Of white lead by precipitation ,"['Of', 'white', 'lead', 'by', 'precipitation']","[('Of', 'IN'), ('white', 'JJ'), ('lead', 'NN'), ('by', 'IN'), ('precipitation', 'NN')]",0,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN']",[],0,0,5,0,1
US12651A,1855-04-03,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US12668A,1855-04-10,Ifor winding ,"['Ifor', 'winding']","[('Ifor', 'NNP'), ('winding', 'NN')]",1,"['ADP', 'VERB']",[],0,0,2,0,1
US12676A,1855-04-10,The graphic  ,"['The', 'graphic']","[('The', 'DT'), ('graphic', 'JJ')]",0,"['DET', 'ADJ', 'SPACE']",[],0,0,3,0,1
US12845A,1855-05-08,Of nejvvtork ,"['Of', 'nejvvtork']","[('Of', 'IN'), ('nejvvtork', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
