patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US12874A,1855-05-15,of hartford ,"['of', 'hartford']","[('of', 'IN'), ('hartford', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US13063A,1855-06-12,The edoes of shoe soles ,"['The', 'edoes', 'of', 'shoe', 'soles']","[('The', 'DT'), ('edoes', 'NNS'), ('of', 'IN'), ('shoe', 'NN'), ('soles', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,5,0,1
US13307A,1855-07-24,And mortising hubs ,"['And', 'mortising', 'hubs']","[('And', 'CC'), ('mortising', 'VBG'), ('hubs', 'NNS')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US13343A,1855-07-24,And de witt ,"['And', 'de', 'witt']","[('And', 'CC'), ('de', 'VB'), ('witt', 'NN')]",0,"['CCONJ', 'X', 'X']",[],0,0,3,0,1
US13461A,1855-08-21,And robt ,"['And', 'robt']","[('And', 'CC'), ('robt', 'VB')]",0,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US13513A,1855-08-28,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US13633A,1855-10-09,Borate of limx ,"['Borate', 'of', 'limx']","[('Borate', 'NNP'), ('of', 'IN'), ('limx', 'NN')]",1,"['ADP', 'ADP', 'NOUN']",[],0,0,3,0,1
US13868A,1855-12-04,And wm ,"['And', 'wm']","[('And', 'CC'), ('wm', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US13934A,1855-12-11,of springfield ,"['of', 'springfield']","[('of', 'IN'), ('springfield', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US14125A,1856-01-15,And working steam-valves as cut-offs ,"['And', 'working', 'steam-valves', 'as', 'cut-offs']","[('And', 'CC'), ('working', 'VBG'), ('steam-valves', 'NNS'), ('as', 'IN'), ('cut-offs', 'NNS')]",0,"['CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,9,0,1
US14273A,1856-02-19,Of cisterns ,"['Of', 'cisterns']","[('Of', 'IN'), ('cisterns', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US14426A,1856-03-11,The rands therein ,"['The', 'rands', 'therein']","[('The', 'DT'), ('rands', 'NNS'), ('therein', 'VBP')]",0,"['DET', 'NOUN', 'ADV']",[],0,0,3,0,1
US14844A,1856-05-06,of waverly ,"['of', 'waverly']","[('of', 'IN'), ('waverly', 'RB')]",0,"['ADP', 'ADV']",[],0,0,2,0,1
US14985A,1856-05-27,And wm ,"['And', 'wm']","[('And', 'CC'), ('wm', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US15111A,1856-06-10,Japanning- pins ,"['Japanning-', 'pins']","[('Japanning-', 'JJ'), ('pins', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US15191A,1856-06-24,Of vehicles ,"['Of', 'vehicles']","[('Of', 'IN'), ('vehicles', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US15473A,1856-08-05,And detaching boats to and from their tackle ,"['And', 'detaching', 'boats', 'to', 'and', 'from', 'their', 'tackle']","[('And', 'CC'), ('detaching', 'VBG'), ('boats', 'NNS'), ('to', 'TO'), ('and', 'CC'), ('from', 'IN'), ('their', 'PRP$'), ('tackle', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN', 'ADP', 'CCONJ', 'ADP', 'PRON', 'NOUN']",[],0,0,8,0,1
US15633A,1856-08-26,Over the sides ,"['Over', 'the', 'sides']","[('Over', 'IN'), ('the', 'DT'), ('sides', 'NNS')]",0,"['ADP', 'DET', 'NOUN']",[],0,0,3,0,1
US15693A,1856-09-09,of middletown ,"['of', 'middletown']","[('of', 'IN'), ('middletown', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US16437A,1857-01-20,Of double-pile carpets and bugs ,"['Of', 'double-pile', 'carpets', 'and', 'bugs']","[('Of', 'IN'), ('double-pile', 'JJ'), ('carpets', 'NNS'), ('and', 'CC'), ('bugs', 'NNS')]",0,"['ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,7,0,1
US16589A,1857-02-10,In feathering paddle-wheels ,"['In', 'feathering', 'paddle-wheels']","[('In', 'IN'), ('feathering', 'VBG'), ('paddle-wheels', 'NNS')]",0,"['ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,5,0,1
US16861A,1857-03-17,And geo ,"['And', 'geo']","[('And', 'CC'), ('geo', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US16953A,1857-03-31,As trustee for certain purposes ,"['As', 'trustee', 'for', 'certain', 'purposes']","[('As', 'IN'), ('trustee', 'NN'), ('for', 'IN'), ('certain', 'JJ'), ('purposes', 'NNS')]",0,"['ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,5,0,1
US17484A,1857-06-09,And quartering ,"['And', 'quartering']","[('And', 'CC'), ('quartering', 'VBG')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US17609A,1857-06-16,of worcester ,"['of', 'worcester']","[('of', 'IN'), ('worcester', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US17620A,1857-06-23,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US17766A,1857-07-07,And geo ,"['And', 'geo']","[('And', 'CC'), ('geo', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US17855A,1857-07-21,of same place ,"['of', 'same', 'place']","[('of', 'IN'), ('same', 'JJ'), ('place', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US17934A,1857-08-04,The kecks oe horses fkoivc plies ,"['The', 'kecks', 'oe', 'horses', 'fkoivc', 'plies']","[('The', 'DT'), ('kecks', 'NNS'), ('oe', 'VBP'), ('horses', 'NNS'), ('fkoivc', 'JJ'), ('plies', 'NNS')]",0,"['DET', 'NOUN', 'X', 'NOUN', 'VERB', 'NOUN']",[],0,0,6,0,1
US18234A,1857-09-22,Bearing- for millstone-drivers ,"['Bearing-', 'for', 'millstone-drivers']","[('Bearing-', 'NNP'), ('for', 'IN'), ('millstone-drivers', 'NNS')]",1,"['ADP', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,5,0,1
US18262A,1857-09-22,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US18305A,1857-09-29,And milling machine ,"['And', 'milling', 'machine']","[('And', 'CC'), ('milling', 'NN'), ('machine', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US18419A,1857-10-13,String- fastening for sacks ,"['String-', 'fastening', 'for', 'sacks']","[('String-', 'JJ'), ('fastening', 'NN'), ('for', 'IN'), ('sacks', 'NNS')]",0,"['ADP', 'VERB', 'ADP', 'NOUN']",[],0,0,4,0,1
US18436A,1857-10-20,And saml ,"['And', 'saml']","[('And', 'CC'), ('saml', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US18497A,1857-10-27,And geo ,"['And', 'geo']","[('And', 'CC'), ('geo', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US18506A,1857-10-27,And geo ,"['And', 'geo']","[('And', 'CC'), ('geo', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US18838A,1857-12-15,And amos h ,"['And', 'amos', 'h']","[('And', 'CC'), ('amos', 'NN'), ('h', 'NN')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US19511A,1858-03-02,And saml ,"['And', 'saml']","[('And', 'CC'), ('saml', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US19639A,1858-03-16,The glasses op vault-covers ,"['The', 'glasses', 'op', 'vault-covers']","[('The', 'DT'), ('glasses', 'NNS'), ('op', 'VBP'), ('vault-covers', 'NNS')]",0,"['DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,6,0,1
US19862A,1858-04-06,And levis h ,"['And', 'levis', 'h']","[('And', 'CC'), ('levis', 'NN'), ('h', 'NN')]",0,"['CCONJ', 'ADP', 'NOUN']",[],0,0,3,0,1
US19893A,1858-04-06,Of same place ,"['Of', 'same', 'place']","[('Of', 'IN'), ('same', 'JJ'), ('place', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US19977A,1858-04-20,of auburn ,"['of', 'auburn']","[('of', 'IN'), ('auburn', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US20125A,1858-04-27,of gloucester ,"['of', 'gloucester']","[('of', 'IN'), ('gloucester', 'NN')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US20142A,1858-05-04,of new tork ,"['of', 'new', 'tork']","[('of', 'IN'), ('new', 'JJ'), ('tork', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US20464A,1858-06-01,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US20764A,1858-06-29,of little falls ,"['of', 'little', 'falls']","[('of', 'IN'), ('little', 'JJ'), ('falls', 'NNS')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US20795A,1858-07-06,Of wagons ,"['Of', 'wagons']","[('Of', 'IN'), ('wagons', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US20814A,1858-07-06,And coring ,"['And', 'coring']","[('And', 'CC'), ('coring', 'VBG')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US20834A,1858-07-06,of cincinnati ,"['of', 'cincinnati']","[('of', 'IN'), ('cincinnati', 'NN')]",0,"['ADP', 'NOUN']",['GPE'],0,0,2,0,1
US20836A,1858-07-06,Of hannibal ,"['Of', 'hannibal']","[('Of', 'IN'), ('hannibal', 'NN')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US21011A,1858-07-27,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US21165A,1858-08-10,And thos ,"['And', 'thos']","[('And', 'CC'), ('thos', 'NN')]",0,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US21179A,1858-08-17,The cutters to the spindles of augers ,"['The', 'cutters', 'to', 'the', 'spindles', 'of', 'augers']","[('The', 'DT'), ('cutters', 'NNS'), ('to', 'TO'), ('the', 'DT'), ('spindles', 'NNS'), ('of', 'IN'), ('augers', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,0,1
US21232A,1858-08-17,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US21447A,1858-09-07,Of coal-stove ,"['Of', 'coal-stove']","[('Of', 'IN'), ('coal-stove', 'NN')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US21566A,1858-09-21,And edw ,"['And', 'edw']","[('And', 'CC'), ('edw', 'VB')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US21608A,1858-09-28,of new tore ,"['of', 'new', 'tore']","[('of', 'IN'), ('new', 'JJ'), ('tore', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US22221A,1858-11-30,And geo ,"['And', 'geo']","[('And', 'CC'), ('geo', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US22262A,1858-12-07,Of same place ,"['Of', 'same', 'place']","[('Of', 'IN'), ('same', 'JJ'), ('place', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US22371A,1858-12-21,Folding- bench ,"['Folding-', 'bench']","[('Folding-', 'NNP'), ('bench', 'NN')]",1,"['ADP', 'NOUN']",[],0,0,2,0,1
US22670A,1859-01-18,of tuoy ,"['of', 'tuoy']","[('of', 'IN'), ('tuoy', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US22692A,1859-01-25,of tkoy ,"['of', 'tkoy']","[('of', 'IN'), ('tkoy', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US22773A,1859-02-01,And forging- fluids ,"['And', 'forging-', 'fluids']","[('And', 'CC'), ('forging-', 'JJ'), ('fluids', 'NNS')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US22803A,1859-02-01,For grinding and polishing saws ,"['For', 'grinding', 'and', 'polishing', 'saws']","[('For', 'IN'), ('grinding', 'VBG'), ('and', 'CC'), ('polishing', 'VBG'), ('saws', 'NNS')]",0,"['ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],0,0,5,0,1
US23028A,1859-02-22,of new y ,"['of', 'new', 'y']","[('of', 'IN'), ('new', 'JJ'), ('y', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US23265A,1859-03-15,Steering- apparatus ,"['Steering-', 'apparatus']","[('Steering-', 'JJ'), ('apparatus', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US23332A,1859-03-22,of albany ,"['of', 'albany']","[('of', 'IN'), ('albany', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US23519A,1859-04-05,of brand ywine ,"['of', 'brand', 'ywine']","[('of', 'IN'), ('brand', 'NN'), ('ywine', 'NN')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US23595A,1859-04-12,Folding- life-boat ,"['Folding-', 'life-boat']","[('Folding-', 'CD'), ('life-boat', 'NN')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US23982A,1859-05-10,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US24428A,1859-06-14,To himself and f ,"['To', 'himself', 'and', 'f']","[('To', 'TO'), ('himself', 'PRP'), ('and', 'CC'), ('f', 'VB')]",0,"['ADP', 'PRON', 'CCONJ', 'X']",[],0,0,4,0,1
US24820A,1859-07-19,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US25118A,1859-08-16,of otttjmwa ,"['of', 'otttjmwa']","[('of', 'IN'), ('otttjmwa', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US25444A,1859-09-13,And jno ,"['And', 'jno']","[('And', 'CC'), ('jno', 'NN')]",0,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US25769A,1859-10-11,of rochester ,"['of', 'rochester']","[('of', 'IN'), ('rochester', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US25890A,1859-10-25,a nnttq t ,"['a', 'nnttq', 't']","[('a', 'DT'), ('nnttq', 'JJ'), ('t', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US25966A,1859-11-01,Converting- reciprocating into rotary motion ,"['Converting-', 'reciprocating', 'into', 'rotary', 'motion']","[('Converting-', 'JJ'), ('reciprocating', 'VBG'), ('into', 'IN'), ('rotary', 'JJ'), ('motion', 'NN')]",0,"['ADP', 'VERB', 'ADP', 'ADJ', 'NOUN']",[],0,0,5,0,1
US26076A,1859-11-15,of washixgtox city ,"['of', 'washixgtox', 'city']","[('of', 'IN'), ('washixgtox', 'JJ'), ('city', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US26310A,1859-11-29,And wm ,"['And', 'wm']","[('And', 'CC'), ('wm', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US26491A,1859-12-20,of new ,"['of', 'new']","[('of', 'IN'), ('new', 'JJ')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US26553A,1859-12-27,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US26572A,1859-12-27,of salem ,"['of', 'salem']","[('of', 'IN'), ('salem', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US26601A,1859-12-27,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US26668A,1860-01-03,For carriages and railroad-cars ,"['For', 'carriages', 'and', 'railroad-cars']","[('For', 'IN'), ('carriages', 'NNS'), ('and', 'CC'), ('railroad-cars', 'NNS')]",0,"['ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,6,0,1
US26756A,1860-01-10,of new yobk ,"['of', 'new', 'yobk']","[('of', 'IN'), ('new', 'JJ'), ('yobk', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US27217A,1860-02-21,Of city railkoad-cars ,"['Of', 'city', 'railkoad-cars']","[('Of', 'IN'), ('city', 'NN'), ('railkoad-cars', 'NNS')]",0,"['ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,5,0,1
US27850A,1860-04-10,Of locomotive-engines ,"['Of', 'locomotive-engines']","[('Of', 'IN'), ('locomotive-engines', 'NNS')]",0,"['ADP', 'ADJ', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US29040A,1860-07-03,of brewer ,"['of', 'brewer']","[('of', 'IN'), ('brewer', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US29214A,1860-07-17,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US29820A,1860-08-28,Of richmond ,"['Of', 'richmond']","[('Of', 'IN'), ('richmond', 'NN')]",0,"['ADP', 'ADV']",[],0,0,2,0,1
US29821A,1860-08-28,Of richmond ,"['Of', 'richmond']","[('Of', 'IN'), ('richmond', 'NN')]",0,"['ADP', 'ADV']",[],0,0,2,0,1
US30241A,1860-10-02,of yonkers ,"['of', 'yonkers']","[('of', 'IN'), ('yonkers', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US30536A,1860-10-30,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US30878A,1860-12-11,And gibbons l ,"['And', 'gibbons', 'l']","[('And', 'CC'), ('gibbons', 'NNS'), ('l', 'VBP')]",0,"['CCONJ', 'NOUN', 'INTJ']",[],0,0,3,0,1
US30906A,1860-12-18,The handle to saws ,"['The', 'handle', 'to', 'saws']","[('The', 'DT'), ('handle', 'NN'), ('to', 'TO'), ('saws', 'VB')]",0,"['DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,4,0,1
US30940A,1860-12-18,For street-railroads ,"['For', 'street-railroads']","[('For', 'IN'), ('street-railroads', 'NNS')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US31441A,1861-02-19,And saml ,"['And', 'saml']","[('And', 'CC'), ('saml', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US31647A,1861-03-05,of cohoes ,"['of', 'cohoes']","[('of', 'IN'), ('cohoes', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US31835A,1861-03-26,of worcester ,"['of', 'worcester']","[('of', 'IN'), ('worcester', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US31840A,1861-03-26,The seconds-hand in stop-watches ,"['The', 'seconds-hand', 'in', 'stop-watches']","[('The', 'DT'), ('seconds-hand', 'NN'), ('in', 'IN'), ('stop-watches', 'NNS')]",0,"['DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'X']",['TIME'],0,0,8,0,1
US32780A,1861-07-09,Steering- apparatus ,"['Steering-', 'apparatus']","[('Steering-', 'JJ'), ('apparatus', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US32917A,1861-07-23,Of operating valves of steam-engines ,"['Of', 'operating', 'valves', 'of', 'steam-engines']","[('Of', 'IN'), ('operating', 'VBG'), ('valves', 'NNS'), ('of', 'IN'), ('steam-engines', 'NNS')]",0,"['ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,7,0,1
US33122A,1861-08-20,And alexander millar ,"['And', 'alexander', 'millar']","[('And', 'CC'), ('alexander', 'VB'), ('millar', 'NN')]",0,"['CCONJ', 'NOUN', 'ADJ']",[],0,0,3,0,1
US34342A,1862-02-11,Of cakbxages ,"['Of', 'cakbxages']","[('Of', 'IN'), ('cakbxages', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US34725A,1862-03-18,of new toeevh ,"['of', 'new', 'toeevh']","[('of', 'IN'), ('new', 'JJ'), ('toeevh', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US35287A,1862-05-20,The nortw ,"['The', 'nortw']","[('The', 'DT'), ('nortw', 'NN')]",0,"['DET', 'NOUN']",[],0,0,2,0,1
US35420A,1862-05-27,And bdwaed joslin ,"['And', 'bdwaed', 'joslin']","[('And', 'CC'), ('bdwaed', 'NN'), ('joslin', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US35577A,1862-06-17,Of new yoek ,"['Of', 'new', 'yoek']","[('Of', 'IN'), ('new', 'JJ'), ('yoek', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US35618A,1862-06-17,In securing bits in braces ,"['In', 'securing', 'bits', 'in', 'braces']","[('In', 'IN'), ('securing', 'VBG'), ('bits', 'NNS'), ('in', 'IN'), ('braces', 'NNS')]",0,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN']",[],0,0,5,0,1
US36000A,1862-07-29,And wm ,"['And', 'wm']","[('And', 'CC'), ('wm', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US36495A,1862-09-16,The hor ,"['The', 'hor']","[('The', 'DT'), ('hor', 'NN')]",0,"['DET', 'NOUN']",[],0,0,2,0,1
US37199A,1862-12-16,of hudson ,"['of', 'hudson']","[('of', 'IN'), ('hudson', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US39124A,1863-07-07,Of pro ,"['Of', 'pro']","[('Of', 'IN'), ('pro', 'JJ')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US39516A,1863-08-11,In equalizing draft in  horse-powers ,"['In', 'equalizing', 'draft', 'in', 'horse-powers']","[('In', 'IN'), ('equalizing', 'VBG'), ('draft', 'NN'), ('in', 'IN'), ('horse-powers', 'NNS')]",0,"['ADP', 'VERB', 'NOUN', 'ADP', 'SPACE', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,8,0,1
US40790A,1863-12-01,a tltc p a t ,"['a', 'tltc', 'p', 'a', 't']","[('a', 'DT'), ('tltc', 'NN'), ('p', 'NN'), ('a', 'DT'), ('t', 'NN')]",0,"['DET', 'ADJ', 'NOUN', 'DET', 'NOUN']",[],0,0,5,0,1
US40880A,1863-12-08,The norftis peters l ,"['The', 'norftis', 'peters', 'l']","[('The', 'DT'), ('norftis', 'NN'), ('peters', 'NNS'), ('l', 'VBP')]",0,"['DET', 'NOUN', 'NOUN', 'ADV']",[],0,0,4,0,1
US41167A,1864-01-05,The parts ,"['The', 'parts']","[('The', 'DT'), ('parts', 'NNS')]",0,"['DET', 'NOUN']",[],0,0,2,0,1
US43469A,1864-07-12,And solon dike ,"['And', 'solon', 'dike']","[('And', 'CC'), ('solon', 'NN'), ('dike', 'NN')]",0,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,0,1
US43676A,1864-08-02,In key fasteners ,"['In', 'key', 'fasteners']","[('In', 'IN'), ('key', 'JJ'), ('fasteners', 'NNS')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US44011A,1864-08-30,of buffalo ,"['of', 'buffalo']","[('of', 'IN'), ('buffalo', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US44270A,1864-09-13,The heuotypspeistjsoco  ,"['The', 'heuotypspeistjsoco']","[('The', 'DT'), ('heuotypspeistjsoco', 'NN')]",0,"['DET', 'NOUN', 'SPACE']",[],0,0,3,0,1
US44791A,1864-10-25,And geoege f ,"['And', 'geoege', 'f']","[('And', 'CC'), ('geoege', 'NN'), ('f', 'NN')]",0,"['CCONJ', 'VERB', 'X']",[],0,0,3,0,1
US46233A,1865-02-07,of new yoke ,"['of', 'new', 'yoke']","[('of', 'IN'), ('new', 'JJ'), ('yoke', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US46358A,1865-02-14,-james b ,"['-james', 'b']","[('-james', 'NNS'), ('b', 'VBP')]",0,"['CCONJ', 'X']",[],0,0,2,0,1
US47371A,1865-04-18,Of same place ,"['Of', 'same', 'place']","[('Of', 'IN'), ('same', 'JJ'), ('place', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US48149A,1865-06-13,And stringing ,"['And', 'stringing']","[('And', 'CC'), ('stringing', 'VBG')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
