patent_number,date,title,tokens,nltk_pos,is_prpn_nltk,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US79731A,1868-07-07,of lake tillage ,"['of', 'lake', 'tillage']","[('of', 'IN'), ('lake', 'JJ'), ('tillage', 'NN')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US79756A,1868-07-07,Of tabrytown ,"['Of', 'tabrytown']","[('Of', 'IN'), ('tabrytown', 'NN')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US79776A,1868-07-07,of westfield ,"['of', 'westfield']","[('of', 'IN'), ('westfield', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US79791A,1868-07-07,of edinbub-g ,"['of', 'edinbub-g']","[('of', 'IN'), ('edinbub-g', 'JJ')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US79823A,1868-07-14,To all whom it may ,"['To', 'all', 'whom', 'it', 'may']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX']",[],0,0,5,0,1
US79873A,1868-07-14,of b r a c e v i l l e ,"['of', 'b', 'r', 'a', 'c', 'e', 'v', 'i', 'l', 'l', 'e']","[('of', 'IN'), ('b', 'NN'), ('r', 'NN'), ('a', 'DT'), ('c', 'NN'), ('e', 'NN'), ('v', 'NN'), ('i', 'NN'), ('l', 'VBP'), ('l', 'NN'), ('e', 'NN')]",0,"['ADP', 'NOUN', 'NOUN', 'DET', 'NOUN', 'NOUN', 'ADP', 'PRON', 'X', 'X', 'NOUN']",[],0,0,11,0,1
US80137A,1868-07-21,In lamps ,"['In', 'lamps']","[('In', 'IN'), ('lamps', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US80252A,1868-07-21,of marietta ,"['of', 'marietta']","[('of', 'IN'), ('marietta', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US80362A,1868-07-28,To all whom it mat concern ,"['To', 'all', 'whom', 'it', 'mat', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('mat', 'VBZ'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'NOUN', 'NOUN']",[],0,0,6,0,1
US80364A,1868-07-28,Of buffalo grove ,"['Of', 'buffalo', 'grove']","[('Of', 'IN'), ('buffalo', 'NNS'), ('grove', 'VBP')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US80420A,1868-07-28,To all whom it may concern ,"['To', 'all', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,6,0,1
US80462A,1868-07-28,To all whom it mat concern ,"['To', 'all', 'whom', 'it', 'mat', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('mat', 'VBZ'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'NOUN', 'NOUN']",[],0,0,6,0,1
US80545A,1868-08-04,To all whom it may concern ,"['To', 'all', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,6,0,1
US80596A,1868-08-04,of auburn ,"['of', 'auburn']","[('of', 'IN'), ('auburn', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US80795A,1868-08-04,In agricultural machines ,"['In', 'agricultural', 'machines']","[('In', 'IN'), ('agricultural', 'JJ'), ('machines', 'NNS')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US80807A,1868-08-11,To all whom it may concern ,"['To', 'all', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,6,0,1
US80912A,1868-08-11,To all whom it may concern ,"['To', 'all', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,6,0,1
US80994A,1868-08-11,In bean-puller ,"['In', 'bean-puller']","[('In', 'IN'), ('bean-puller', 'NN')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US81169A,1868-08-18,of greenpoint ,"['of', 'greenpoint']","[('of', 'IN'), ('greenpoint', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US81228A,1868-08-18,of new to  ,"['of', 'new', 'to']","[('of', 'IN'), ('new', 'JJ'), ('to', 'TO')]",0,"['ADP', 'ADJ', 'PART', 'SPACE']",[],0,0,4,0,1
US81274A,1868-08-18,of buffalo ,"['of', 'buffalo']","[('of', 'IN'), ('buffalo', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US81508A,1868-08-25,of ro chester ,"['of', 'ro', 'chester']","[('of', 'IN'), ('ro', 'NN'), ('chester', 'NN')]",0,"['ADP', 'VERB', 'NOUN']",[],0,0,3,0,1
US81529A,1868-08-25,of beading ,"['of', 'beading']","[('of', 'IN'), ('beading', 'VBG')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US81715A,1868-09-01,w atkins ,"['w', 'atkins']","[('w', 'NN'), ('atkins', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US81736A,1868-09-01,Of salem ,"['Of', 'salem']","[('Of', 'IN'), ('salem', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US81822A,1868-09-01,To all whom it may concern ,"['To', 'all', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,6,0,1
US81892A,1868-09-08,To all whom it may concern ,"['To', 'all', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,6,0,1
US82018A,1868-09-08,Of same place ,"['Of', 'same', 'place']","[('Of', 'IN'), ('same', 'JJ'), ('place', 'NN')]",0,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US82027A,1868-09-08,To all whom it may concern ,"['To', 'all', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,6,0,1
US82118A,1868-09-15,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US82129A,1868-09-15,To all whom it may concern ,"['To', 'all', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('all', 'DT'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,6,0,1
US82364A,1868-09-22,In sweats for hats ,"['In', 'sweats', 'for', 'hats']","[('In', 'IN'), ('sweats', 'NNS'), ('for', 'IN'), ('hats', 'NNS')]",0,"['ADP', 'NOUN', 'ADP', 'NOUN']",[],0,0,4,0,1
US82367A,1868-09-22,Of summit ,"['Of', 'summit']","[('Of', 'IN'), ('summit', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US82408A,1868-09-22,of plain ,"['of', 'plain']","[('of', 'IN'), ('plain', 'NN')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US82433A,1868-09-22,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US82481A,1868-09-29,The tops and bottoms of the bodies ,"['The', 'tops', 'and', 'bottoms', 'of', 'the', 'bodies']","[('The', 'DT'), ('tops', 'NNS'), ('and', 'CC'), ('bottoms', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('bodies', 'NNS')]",0,"['DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN']",[],0,0,7,0,1
US82670A,1868-09-29,To whom it may concern ,"['To', 'whom', 'it', 'may', 'concern']","[('To', 'TO'), ('whom', 'WP'), ('it', 'PRP'), ('may', 'MD'), ('concern', 'NN')]",0,"['ADP', 'PRON', 'PRON', 'AUX', 'VERB']",[],0,0,5,0,1
US82805A,1868-10-06,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US83067A,1868-10-13,The cutters of mowing-machines ,"['The', 'cutters', 'of', 'mowing-machines']","[('The', 'DT'), ('cutters', 'NNS'), ('of', 'IN'), ('mowing-machines', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,6,0,1
US83303A,1868-10-20,The graphic co ,"['The', 'graphic', 'co']","[('The', 'DT'), ('graphic', 'JJ'), ('co', 'NN')]",0,"['DET', 'ADJ', 'NOUN']",[],0,0,3,0,1
US83572A,1868-10-27,A n t o n w ,"['A', 'n', 't', 'o', 'n', 'w']","[('A', 'DT'), ('n', 'JJ'), ('t', 'NN'), ('o', 'NN'), ('n', 'NN'), ('w', 'NN')]",0,"['DET', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'ADV']",[],0,0,6,0,1
US83774A,1868-11-03,For lathes ,"['For', 'lathes']","[('For', 'IN'), ('lathes', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US83786A,1868-11-03,The materials of worn-out printers ,"['The', 'materials', 'of', 'worn-out', 'printers']","[('The', 'DT'), ('materials', 'NNS'), ('of', 'IN'), ('worn-out', 'NN'), ('printers', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'ADP', 'NOUN']",[],0,0,7,0,1
US83966A,1868-11-10,of beaver dam ,"['of', 'beaver', 'dam']","[('of', 'IN'), ('beaver', 'NN'), ('dam', 'NN')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US84160A,1868-11-17,For horse-cars ,"['For', 'horse-cars']","[('For', 'IN'), ('horse-cars', 'NNS')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US84191A,1868-11-17,The cutters of mowing-machines ,"['The', 'cutters', 'of', 'mowing-machines']","[('The', 'DT'), ('cutters', 'NNS'), ('of', 'IN'), ('mowing-machines', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,6,0,1
US84216A,1868-11-17,of marlborough ,"['of', 'marlborough']","[('of', 'IN'), ('marlborough', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US84579A,1868-12-01,of montague ,"['of', 'montague']","[('of', 'IN'), ('montague', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US84600A,1868-12-01,In chimneys ,"['In', 'chimneys']","[('In', 'IN'), ('chimneys', 'NNS')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US84648A,1868-12-01,In car-couplings ,"['In', 'car-couplings']","[('In', 'IN'), ('car-couplings', 'NNS')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US84682A,1868-12-08,de long ,"['de', 'long']","[('de', 'NNS'), ('long', 'RB')]",0,"['ADP', 'ADV']",[],0,0,2,0,1
US84782A,1868-12-08,In bolt-making machines ,"['In', 'bolt-making', 'machines']","[('In', 'IN'), ('bolt-making', 'JJ'), ('machines', 'NNS')]",0,"['ADP', 'NOUN', 'ADJ', 'VERB', 'NOUN']",[],0,0,5,0,1
US85025A,1868-12-15,of springville ,"['of', 'springville']","[('of', 'IN'), ('springville', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US85131A,1868-12-22,For feeding-rolls ,"['For', 'feeding-rolls']","[('For', 'IN'), ('feeding-rolls', 'NNS')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US85174A,1868-12-22,The extract of bark for tanning ,"['The', 'extract', 'of', 'bark', 'for', 'tanning']","[('The', 'DT'), ('extract', 'NN'), ('of', 'IN'), ('bark', 'NN'), ('for', 'IN'), ('tanning', 'VBG')]",0,"['DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB']",[],0,0,6,0,1
US85954A,1869-01-19,And protecting stores in case of fire ,"['And', 'protecting', 'stores', 'in', 'case', 'of', 'fire']","[('And', 'CC'), ('protecting', 'VBG'), ('stores', 'NNS'), ('in', 'IN'), ('case', 'NN'), ('of', 'IN'), ('fire', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,0,1
US86038A,1869-01-19,The nohris pcters co ,"['The', 'nohris', 'pcters', 'co']","[('The', 'DT'), ('nohris', 'JJ'), ('pcters', 'NNS'), ('co', 'VBP')]",0,"['DET', 'ADJ', 'NOUN', 'VERB']",[],0,0,4,0,1
US86147A,1869-01-26,The legs of stoves ,"['The', 'legs', 'of', 'stoves']","[('The', 'DT'), ('legs', 'NN'), ('of', 'IN'), ('stoves', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,4,0,1
US86270A,1869-01-26,of enterprise ,"['of', 'enterprise']","[('of', 'IN'), ('enterprise', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US86286A,1869-01-26,And straightening ,"['And', 'straightening']","[('And', 'CC'), ('straightening', 'VBG')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US86553A,1869-02-02,The exttdable products op pine trees ,"['The', 'exttdable', 'products', 'op', 'pine', 'trees']","[('The', 'DT'), ('exttdable', 'JJ'), ('products', 'NNS'), ('op', 'JJ'), ('pine', 'NN'), ('trees', 'NNS')]",0,"['DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US86700A,1869-02-09,And registering- faucets ,"['And', 'registering-', 'faucets']","[('And', 'CC'), ('registering-', 'JJ'), ('faucets', 'NNS')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US86764A,1869-02-09,The ends of cigars ,"['The', 'ends', 'of', 'cigars']","[('The', 'DT'), ('ends', 'NNS'), ('of', 'IN'), ('cigars', 'NNS')]",0,"['DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,4,0,1
US86841A,1869-02-09,And rich ,"['And', 'rich']","[('And', 'CC'), ('rich', 'VB')]",0,"['CCONJ', 'ADJ']",[],0,0,2,0,1
US87387A,1869-03-02,And disintegrating ,"['And', 'disintegrating']","[('And', 'CC'), ('disintegrating', 'VBG')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US87778A,1869-03-16,of titusville ,"['of', 'titusville']","[('of', 'IN'), ('titusville', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US87825A,1869-03-16,of vtrden ,"['of', 'vtrden']","[('of', 'IN'), ('vtrden', 'NN')]",0,"['ADP', 'ADJ']",[],0,0,2,0,1
US88276A,1869-03-30,Or reducing machine ,"['Or', 'reducing', 'machine']","[('Or', 'CC'), ('reducing', 'VBG'), ('machine', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US88662A,1869-04-06,over acker ,"['over', 'acker']","[('over', 'IN'), ('acker', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US88902A,1869-04-13,The parts of machinery ,"['The', 'parts', 'of', 'machinery']","[('The', 'DT'), ('parts', 'NNS'), ('of', 'IN'), ('machinery', 'NN')]",0,"['DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,4,0,1
US89480A,1869-04-27,And working butter ,"['And', 'working', 'butter']","[('And', 'CC'), ('working', 'VBG'), ('butter', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US89488A,1869-04-27,And sensitizing photographic paper ,"['And', 'sensitizing', 'photographic', 'paper']","[('And', 'CC'), ('sensitizing', 'VBG'), ('photographic', 'JJ'), ('paper', 'NN')]",0,"['CCONJ', 'VERB', 'ADJ', 'NOUN']",[],0,0,4,0,1
US89595A,1869-05-04,of nine elms ,"['of', 'nine', 'elms']","[('of', 'IN'), ('nine', 'CD'), ('elms', 'NNS')]",0,"['ADP', 'NUM', 'NOUN']",['CARDINAL'],0,0,3,0,1
US89715A,1869-05-04,From printed paper new plates for reprinting ,"['From', 'printed', 'paper', 'new', 'plates', 'for', 'reprinting']","[('From', 'IN'), ('printed', 'VBN'), ('paper', 'NN'), ('new', 'JJ'), ('plates', 'NNS'), ('for', 'IN'), ('reprinting', 'VBG')]",0,"['ADP', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'VERB']",[],0,0,7,0,1
US89723A,1869-05-04,Of reading ,"['Of', 'reading']","[('Of', 'IN'), ('reading', 'NN')]",0,"['ADP', 'VERB']",[],0,0,2,0,1
US90363A,1869-05-25,The person and cutting out ladies ,"['The', 'person', 'and', 'cutting', 'out', 'ladies']","[('The', 'DT'), ('person', 'NN'), ('and', 'CC'), ('cutting', 'VBG'), ('out', 'RP'), ('ladies', 'NNS')]",0,"['DET', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN']",[],0,0,6,0,1
US90434A,1869-05-25,of scran ton ,"['of', 'scran', 'ton']","[('of', 'IN'), ('scran', 'JJ'), ('ton', 'NN')]",0,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,0,1
US90596A,1869-05-25,And trimming- metal ,"['And', 'trimming-', 'metal']","[('And', 'CC'), ('trimming-', 'JJ'), ('metal', 'NN')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US90821A,1869-06-01,And ellery b ,"['And', 'ellery', 'b']","[('And', 'CC'), ('ellery', 'NN'), ('b', 'NN')]",0,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,0,1
US91093A,1869-06-08,And dumping coal ,"['And', 'dumping', 'coal']","[('And', 'CC'), ('dumping', 'VBG'), ('coal', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US91508A,1869-06-22,of marietta ,"['of', 'marietta']","[('of', 'IN'), ('marietta', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US91642A,1869-06-22,of schuyler s lake ,"['of', 'schuyler', 's', 'lake']","[('of', 'IN'), ('schuyler', 'NN'), ('s', 'NNS'), ('lake', 'VBP')]",0,"['ADP', 'NOUN', 'NOUN', 'NOUN']",['ORG'],0,0,4,0,1
US92004A,1869-06-29,of copenhagen ,"['of', 'copenhagen']","[('of', 'IN'), ('copenhagen', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US92006A,1869-06-29,The waste gases of smelting-fur ,"['The', 'waste', 'gases', 'of', 'smelting-fur']","[('The', 'DT'), ('waste', 'NN'), ('gases', 'NNS'), ('of', 'IN'), ('smelting-fur', 'NN')]",0,"['DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,7,0,1
US92586A,1869-07-13,Oes to b ,"['Oes', 'to', 'b']","[('Oes', 'NNP'), ('to', 'TO'), ('b', 'VB')]",1,"['ADP', 'ADP', 'X']",[],0,0,3,0,1
US92723A,1869-07-20,And matthew laflin ,"['And', 'matthew', 'laflin']","[('And', 'CC'), ('matthew', 'NN'), ('laflin', 'NN')]",0,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US92737A,1869-07-20,And baking-apparatus for preparing fuel from waste ,"['And', 'baking-apparatus', 'for', 'preparing', 'fuel', 'from', 'waste']","[('And', 'CC'), ('baking-apparatus', 'NN'), ('for', 'IN'), ('preparing', 'VBG'), ('fuel', 'NN'), ('from', 'IN'), ('waste', 'NN')]",0,"['CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN']",[],0,0,9,0,1
US93208A,1869-08-03,The cooling-tubes of bone-black fur ,"['The', 'cooling-tubes', 'of', 'bone-black', 'fur']","[('The', 'DT'), ('cooling-tubes', 'NN'), ('of', 'IN'), ('bone-black', 'NN'), ('fur', 'NN')]",0,"['DET', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'NOUN']",[],0,0,9,0,1
US93297A,1869-08-03,of avoca ,"['of', 'avoca']","[('of', 'IN'), ('avoca', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US93852A,1869-08-17,And coolikg distilled water ,"['And', 'coolikg', 'distilled', 'water']","[('And', 'CC'), ('coolikg', 'VB'), ('distilled', 'JJ'), ('water', 'NN')]",0,"['CCONJ', 'NOUN', 'VERB', 'NOUN']",[],0,0,4,0,1
US94541A,1869-09-07,For cone-wheels ,"['For', 'cone-wheels']","[('For', 'IN'), ('cone-wheels', 'NNS')]",0,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US94744A,1869-09-14,Of bridgeport ,"['Of', 'bridgeport']","[('Of', 'IN'), ('bridgeport', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US94907A,1869-09-14,And gardner ,"['And', 'gardner']","[('And', 'CC'), ('gardner', 'NN')]",0,"['CCONJ', 'VERB']",[],0,0,2,0,1
US94909A,1869-09-14,of lansing ,"['of', 'lansing']","[('of', 'IN'), ('lansing', 'VBG')]",0,"['ADP', 'VERB']",[],0,0,2,0,1
US95341A,1869-09-28,And polishing school-slates ,"['And', 'polishing', 'school-slates']","[('And', 'CC'), ('polishing', 'VBG'), ('school-slates', 'NNS')]",0,"['CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,5,0,1
US95496A,1869-10-05,Of sugar ,"['Of', 'sugar']","[('Of', 'IN'), ('sugar', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US95516A,1869-10-05,And wrapping- webbing bootstraps ,"['And', 'wrapping-', 'webbing', 'bootstraps']","[('And', 'CC'), ('wrapping-', 'JJ'), ('webbing', 'NN'), ('bootstraps', 'NNS')]",0,"['CCONJ', 'X', 'VERB', 'NOUN']",[],0,0,4,0,1
US95568A,1869-10-05,And elliot savage ,"['And', 'elliot', 'savage']","[('And', 'CC'), ('elliot', 'JJ'), ('savage', 'NN')]",0,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US95607A,1869-10-05,of liberty ,"['of', 'liberty']","[('of', 'IN'), ('liberty', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US95725A,1869-10-12,And drying-stove ,"['And', 'drying-stove']","[('And', 'CC'), ('drying-stove', 'VB')]",0,"['CCONJ', 'VERB', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US96524A,1869-11-02,The waste prom german silver and other ,"['The', 'waste', 'prom', 'german', 'silver', 'and', 'other']","[('The', 'DT'), ('waste', 'NN'), ('prom', 'JJ'), ('german', 'JJ'), ('silver', 'NN'), ('and', 'CC'), ('other', 'JJ')]",0,"['DET', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'ADJ']",['NORP'],0,0,7,0,1
US96607A,1869-11-09,And gardner d ,"['And', 'gardner', 'd']","[('And', 'CC'), ('gardner', 'NN'), ('d', 'NN')]",0,"['CCONJ', 'VERB', 'X']",[],0,0,3,0,1
US96610A,1869-11-09,An son w ,"['An', 'son', 'w']","[('An', 'DT'), ('son', 'NN'), ('w', 'NN')]",0,"['DET', 'NOUN', 'NOUN']",[],0,0,3,0,1
US96812A,1869-11-16,In the ,"['In', 'the']","[('In', 'IN'), ('the', 'DT')]",0,"['ADP', 'PRON']",[],0,0,2,0,1
US97001A,1869-11-16,To himself ,"['To', 'himself']","[('To', 'TO'), ('himself', 'PRP')]",0,"['ADP', 'PRON']",[],0,0,2,0,1
US98607A,1870-01-04,And similar coal for metallurgical ,"['And', 'similar', 'coal', 'for', 'metallurgical']","[('And', 'CC'), ('similar', 'JJ'), ('coal', 'NN'), ('for', 'IN'), ('metallurgical', 'JJ')]",0,"['CCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ']",[],0,0,5,0,1
US99501A,1870-02-01,of ottawa ,"['of', 'ottawa']","[('of', 'IN'), ('ottawa', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US99526A,1870-02-08,J a b e z a ,"['J', 'a', 'b', 'e', 'z', 'a']","[('J', 'NNP'), ('a', 'DT'), ('b', 'NN'), ('e', 'NN'), ('z', 'VBZ'), ('a', 'DT')]",1,"['DET', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PRON']",[],0,0,6,0,1
US99613A,1870-02-08,To himself ,"['To', 'himself']","[('To', 'TO'), ('himself', 'PRP')]",0,"['ADP', 'PRON']",[],0,0,2,0,1
US99675A,1870-02-08,Of danby ,"['Of', 'danby']","[('Of', 'IN'), ('danby', 'NN')]",0,"['ADP', 'NOUN']",[],0,0,2,0,1
US99848A,1870-02-15,The graphic  ,"['The', 'graphic']","[('The', 'DT'), ('graphic', 'JJ')]",0,"['DET', 'ADJ', 'SPACE']",[],0,0,3,0,1
US99934A,1870-02-15,And fire-brick ,"['And', 'fire-brick']","[('And', 'CC'), ('fire-brick', 'NN')]",0,"['CCONJ', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,0,1
